feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
EPHA3,FB,1.49113164262847,1.32594136646062,20957625.5,0.817660722088704,0,0,71.1414213926777,11.8260869565217
ABI3BP,FB,1.7613010421315,1.37352617422604,20855676.5,0.813683186897219,0,0,78.1407035175879,27.2934782608696
LTBP4,FB,1.67115658660065,1.2909675941215,20795711.5,0.811343655388745,0,0,76.7767408470926,31.8152173913043
COL3A1,FB,1.88079218438125,1.36485109762439,20790961.5,0.811158334373732,0,0,81.5506101938263,32.3369565217391
PDGFRA,FB,1.19160670412895,1.11418378206566,20767916,0.810259215331315,0,0,66.4034458004307,9.22826086956522
MRC2,FB,1.3609355522321,1.15342063233136,20767211.5,0.810231729298667,0,0,71.356783919598,17.9347826086957
FBLN2,FB,1.47658986535838,1.29756116285389,20699351,0.807584155248291,0,0,69.4185211773152,15.5869565217391
ROBO1,FB,1.62286085420779,1.27181651472608,20695015,0.807414986422797,0,0,75.8435032304379,24.5978260869565
COL24A1,FB,1.38869782573348,1.31760458813019,20683273.5,0.80695689238116,0,0,64.9318018664753,6.54347826086957
FOXP2,FB,1.45247097672547,1.28295140771497,20640067,0.805271192921127,0,0,68.413496051687,14.0434782608696
CFH,FB,2.0581268762208,1.45039504647517,20638544,0.805211773151472,0,0,83.5965541995693,31.5
COL5A2,FB,1.40978378344775,1.14366051799976,20519337.5,0.800560937451231,0,0,72.6130653266332,19.7282608695652
FGF14,FB,1.83148528785089,1.42563019955416,20508494,0.80013787883517,0,0,73.8693467336683,31.6304347826087
EBF1,FB,2.34685791476671,1.49514048506842,20443486,0.797601594931178,0,0,90.1292175161522,37.6413043478261
VCAN,FB,1.56642455490401,1.27178247115648,20438655.5,0.797413133212647,0,0,72.505384063173,18.1195652173913
MAPK10,FB,1.65641699185556,1.18906551912843,20432104.5,0.797157546271731,0,0,78.8226848528356,33.0434782608696
COL4A4,FB,1.34322437875473,1.16853774298407,20356018,0.794189035238303,0,0,67.4802584350323,19.195652173913
COL5A1,FB,1.17105091243718,1.01897237090494,20287708.5,0.79152394347514,0,0,66.5470208183776,13.5652173913044
EBF2,FB,1.43696274537459,1.20350115837747,20278504.5,0.79116484987047,0,0,69.7774587221824,11.9239130434783
LHFPL6,FB,2.28300243749359,1.23139376224345,20273772.5,0.790980231124567,0,0,88.9806173725772,58.8695652173913
MSC-AS1,FB,1.24090328072066,1.07897029657803,20141883,0.785834568806767,0,0,65.9368269921034,10.2934782608696
DCLK1,FB,1.44070216638485,1.17362903238524,20120927.5,0.785016991010955,0,0,69.3826274228284,19.3913043478261
GAS7,FB,1.58797107700181,1.1422558076335,20096702.5,0.784071853834389,0,0,75.6281407035176,34.2065217391304
MIR99AHG,FB,2.47810104900837,1.0153870345423,20096310,0.784056540466307,0,0,92.6417803302225,72.2934782608696
LAMC1,FB,1.634157158321,1.10754183197021,20085923.5,0.783651311682637,0,0,76.8844221105528,43.8478260869565
TSHZ2,FB,1.58103242657715,1.25080739625205,20049828.5,0.782243067043291,0,0,71.1773151471644,17.195652173913
FREM1,FB,1.14875675527384,1.08883049515497,20031131,0.781513585005774,0,0,59.7272074659009,5.71739130434783
GLIS3,FB,1.37525205719132,1.12742882857511,20014974,0.780883220450077,0,0,68.0545585068198,17.6739130434783
FBLN5,FB,1.01835570527763,0.956566142888259,19834989,0.773861114579107,0,0,58.6145010768126,6.07608695652174
PRELP,FB,1.16854859014214,1.06306174908376,19798358,0.772431957926277,0,0,60.4450825556353,10.1847826086957
MIR100HG,FB,1.85972525725491,1.07817550346868,19796864,0.772373669590187,0,0,83.2376166547021,47.7934782608696
ELN,FB,1.45363964012441,1.08887522479009,19785812,0.77194247635694,0,0,71.356783919598,27.2717391304348
SERPINF1,FB,1.21126444625306,1.13096218881704,19716928.5,0.769254990012173,0,0,58.435032304379,8.16304347826087
COL14A1,FB,1.19892038783954,1.04198854786681,19710236,0.768993882455757,0,0,62.2397702799713,12.7282608695652
NAV1,FB,1.37071575793916,1.01979622429161,19597728,0.764604388401636,0,0,70.2799712849964,27.3478260869565
PHLDB1,FB,1.2152814984715,0.927879142918597,19567103.5,0.763409575049159,0,0,68.0545585068198,27.3695652173913
DPT,FB,1.05516397353342,0.990411218612044,19565095.5,0.763331233028497,0,0,56.6403445800431,6.71739130434783
ACSM3,FB,1.46440031673738,1.26975303138166,19510372,0.761196198383221,0,0,61.1988513998564,13.8913043478261
PID1,FB,1.43890958460924,1.06852046405054,19500999,0.760830511251912,0,0,70.208183776023,19.5869565217391
RBMS3,FB,2.98514781221073,0.944338886898194,19463721,0.75937611192609,0,0,97.0208183776023,81.25
ZFPM2,FB,2.38423350723993,1.02615390891248,19457220.5,0.759122495240176,0,0,92.1392677674085,63.2934782608696
MEG3,FB,0.960788444823133,0.921509914260612,19409283,0.75725221604919,0,0,54.0201005025126,3.92391304347826
ARHGAP21,FB,1.50074850321003,0.876320703828661,19382734.5,0.75621642763507,0,0,76.5254845656856,50.5
PCOLCE2,FB,1.40648092716909,1.13314784748804,19354967,0.755133079996255,0,0,64.1780330222541,24.3478260869565
CCDC80,FB,1.64922745975219,1.12078382770289,19269318.5,0.751791508005868,0,0,72.7925340990668,30.4782608695652
PLXDC2,FB,2.57466458108911,1.15558775118263,19196460,0.748948937232748,0,0,90.9547738693467,65.804347826087
COL1A1,FB,1.1583576662612,0.97940136759937,19192703,0.74880235806361,0,0,59.8707824838478,15.5760869565217
SCARA5,FB,0.985740365333091,0.95223133713616,19176506,0.748170432909891,0,0,51.9023689877961,3.73913043478261
MMP2,FB,1.04513443206169,0.965660197842139,19137321,0.746641632073411,0,0,54.3790380473798,8.28260869565217
GPC6,FB,1.28871444398256,1.13585971558565,19087662,0.744704188645089,0,0,56.4967695620962,10.8913043478261
NOX4,FB,1.05933428305881,1.00286277212795,19080696,0.744432410499703,0,0,52.0818377602297,4.40217391304348
EDIL3,FB,0.953961499781613,0.870882484806123,19030111,0.742458839227192,0,0,53.6611629576454,7.23913043478261
COL12A1,FB,0.950033633534687,0.872665804078558,19010431,0.74169102500078,0,0,53.2663316582915,6.94565217391304
SPRY1,FB,1.17326932458753,0.922890664965631,19007182,0.741564265426511,0,0,61.8449389806174,18.7608695652174
LGR4,FB,1.30109586036637,0.940707714894715,19002944.5,0.741398939573645,0,0,65.7573582196698,33.5217391304348
TCF4,FB,2.2648393547213,1.07665621650841,18993575.5,0.741033408502138,0,0,90.4522613065327,59.1086956521739
ITGA11,FB,0.946745907807953,0.834291673429684,18970961,0.740151104903399,0,0,55.7788944723618,13.75
PTN,FB,1.01558426101265,0.928237253293963,18961576,0.739784949592684,0,0,53.5534816941852,9.02173913043478
ECHDC2,FB,1.45768954235224,0.786300869334813,18896662,0.737252333094042,0,0,75.3050969131371,49.7826086956522
LRP1,FB,1.1845585354765,0.826879061080469,18811230.5,0.73391922734792,0,0,66.0086145010768,29.2608695652174
TFPI,FB,1.24325773829988,0.843267163149038,18770872.5,0.732344661974469,0,0,68.4493898061737,26.2173913043478
KCNT2,FB,1.57419393981376,0.947779871382975,18753748,0.731676550454134,0,0,74.4436468054559,26.0869565217391
LTBP2,FB,0.999676623399993,0.885101278240703,18752301.5,0.731620115328194,0,0,53.4816941852118,10.8260869565217
LTBP1,FB,1.93931696281629,0.97526285958023,18739242.5,0.731110619089235,0,0,85.5348169418521,45.2826086956522
ESR1,FB,0.983663251720494,0.816693541703979,18735878,0.73097935328818,0,0,56.5326633165829,14.3478260869565
NAALADL2,FB,2.08780612373411,0.872076743669114,18722319,0.730450349573957,4.25305335721743e-306,7.93163331218437e-304,85.8219669777459,65.8586956521739
PLA2G5,FB,1.54937379856327,0.951459249521178,18720029.5,0.730361024844721,0,0,72.1464465183058,41.6304347826087
AC011246.1,FB,1.36193425726599,1.09659828880001,18712450,0.730065311027186,0,0,57.8607322325915,16.6630434782609
SOBP,FB,1.22133541692866,0.846789626449839,18700367,0.729593893379943,0,0,64.8959081119885,32.6304347826087
MEG8,FB,0.91204125662994,0.878379425329599,18638887,0.727195254221418,0,0,47.8104809763101,3.65217391304348
AKAP12,FB,1.0164276968033,0.825206259001991,18623093,0.726579052092762,0,0,56.3531945441493,13.8913043478261
CST3,FB,1.87501004174514,1.04232703240415,18597287,0.72557223227941,1.88332590480157e-306,3.54686860425956e-304,74.9461593682699,54.5217391304348
PTPRC,Lymphoid,2.88714458769073,2.65486221396811,2271720.5,0.954356847344612,4.3502903382065e-299,3.61556412869506e-296,94.5544554455446,12.4405974202308
SKAP1,Lymphoid,2.52869028847974,2.48528032336018,2253689.5,0.946781968166267,0,0,90.0990099009901,3.75084860828242
ARHGAP15,Lymphoid,3.06364733360622,2.58974263344353,2252788.5,0.94640345526406,1.39503701323046e-172,6.3492452443826e-170,96.5346534653465,25.4582484725051
CD247,Lymphoid,2.09058110656231,2.0616346189252,2163467.5,0.908879425366162,0,0,82.6732673267327,2.92769857433809
RIPOR2,Lymphoid,2.16641705270244,2.03603053307379,2137608.5,0.898015979041896,2.79670681413588e-257,2.22751871273393e-254,82.6732673267327,10.9215885947047
IKZF1,Lymphoid,1.87494165392008,1.78118100912869,2099016,0.881803149765078,0,0,79.2079207920792,6.84826883910387
PARP8,Lymphoid,2.29589312276688,1.84279944468985,2082571,0.874894554119363,1.75218771339407e-101,4.85419481672238e-99,85.6435643564357,34.6826205023761
DOCK10,Lymphoid,1.95091270728453,1.72158319529176,2065198,0.867596102787468,1.64248583129305e-175,8.05049689950831e-173,80.6930693069307,14.7148676171079
BCL11B,Lymphoid,1.74822952013025,1.73692041854192,2057118.5,0.864201879709356,0,0,73.2673267326733,1.26442634080109
ITGA4,Lymphoid,1.75819738879855,1.68220976651667,2042720.5,0.85815323513003,0,0,74.2574257425743,5.90631364562118
ANKRD44,Lymphoid,2.16342935785187,1.53494315836595,2036471.5,0.85552801079497,2.3074767986861e-80,5.5482481440609e-78,86.1386138613861,44.5349626612356
FYB1,Lymphoid,1.72028987114404,1.54628176003948,2029886,0.852761421763358,3.18549671157146e-215,1.90288632468888e-212,77.7227722772277,10.1748133061779
PRKCH,Lymphoid,2.11624197167566,1.61676363923322,2027117.5,0.851598366303026,3.0651142463778e-90,8.02619059953903e-88,84.6534653465347,34.1989137813985
MBNL1,Lymphoid,3.08818992065519,1.08074384728832,2018791,0.848100377756717,7.40988589489269e-65,1.46781009143856e-62,97.029702970297,88.2298031228785
HLA-B,Lymphoid,2.57669389051822,1.67387097872845,2012599.5,0.845499309350487,1.01632244122113e-72,2.32664809882186e-70,90.5940594059406,49.2277664630007
SLFN12L,Lymphoid,1.60026794136144,1.56124120415866,2009092,0.844025797691785,0,0,70.2970297029703,3.30108621860149
THEMIS,Lymphoid,1.70933724998643,1.69404074459689,1978116,0.8310126837531,0,0,66.8316831683168,1.59538357094365
IQGAP2,Lymphoid,1.8730855043408,1.58289780125845,1974296.5,0.829408099924045,2.17000741429542e-142,8.64182848499253e-140,77.2277227722772,14.6300067888663
CD96,Lymphoid,1.59403765309639,1.54334765174451,1960746.5,0.823715702782091,0,0,66.8316831683168,4.43822131704005
ITK,Lymphoid,1.39172581886397,1.37711714695137,1947426,0.818119719303906,0,0,64.3564356435644,1.65478615071283
CDC42SE2,Lymphoid,1.76900408356984,1.42158955908309,1944871.5,0.817046565909137,3.67002737538269e-82,8.936867298615e-80,74.7524752475248,28.7338764426341
PIP4K2A,Lymphoid,1.9010989813149,1.39145867532051,1944635.5,0.816947421575151,8.66627130518429e-68,1.83049844347238e-65,78.7128712871287,39.9949083503055
DOCK8,Lymphoid,1.72909688114543,1.434719696595,1933556.5,0.812293099218272,8.71716450805449e-113,2.70947899436936e-110,73.7623762376238,17.4304141208418
SAMD3,Lymphoid,1.43526485438726,1.41185105032115,1930880,0.81116869324407,0,0,63.3663366336634,2.46096401900883
PYHIN1,Lymphoid,1.40666735857927,1.39776059995023,1926960.5,0.809522099104004,0,0,62.3762376237624,1.05227427019688
RUNX1,Lymphoid,1.79135781168772,1.33827841471937,1913242,0.803758914587997,1.96866907061713e-74,4.5892797096807e-72,78.2178217821782,29.3788187372709
FYN,Lymphoid,2.09661284434493,1.32054744125118,1912852.5,0.80359528442661,4.89210628892739e-55,8.23921213797283e-53,81.1881188118812,53.0465037338764
B2M,Lymphoid,2.96680779677362,1.45692310896109,1910627.5,0.802660555006621,2.05384723820818e-50,3.15343910698542e-48,92.5742574257426,72.0977596741344
CLEC2D,Lymphoid,1.69833843691486,1.23640701791764,1897507,0.797148592150457,3.76335143306867e-63,7.22998435365066e-61,74.2574257425743,36.1761710794297
CCDC88C,Lymphoid,1.28718421105156,1.22495630281826,1897113,0.796983071525075,7.894131059484e-254,5.91765734382613e-251,62.3762376237624,5.4989816700611
PRKCQ,Lymphoid,1.27178091662252,1.24799844140727,1894243,0.795777375599067,0,0,60.3960396039604,2.51188051595384
HLA-A,Lymphoid,2.05074253227139,1.32454871702927,1893122.5,0.795306650064192,4.42928134112919e-56,7.73223081975845e-54,80.6930693069307,44.5179904955872
CCND3,Lymphoid,1.69312233149458,1.24473725954987,1889156,0.793640311077951,1.77417039893158e-64,3.47837479597708e-62,74.7524752475248,33.4775967413442
LINC00861,Lymphoid,1.23279192941806,1.21609917818136,1885972,0.792302702775369,0,0,59.4059405940594,1.90088255261371
CHST11,Lymphoid,1.80085109883008,1.25440108085444,1884887,0.791846890900903,5.39078684900894e-58,9.76754369784174e-56,76.2376237623763,39.7148676171079
LINC01934,Lymphoid,1.353304979132,1.32916951496882,1870324,0.78572892930841,0,0,58.4158415841584,2.47793618465716
PRKCB,Lymphoid,1.45682683879616,1.29074530254518,1866316,0.784045156043099,1.00872364933286e-123,3.57078831830044e-121,63.8613861386139,12.2199592668024
ETS1,Lymphoid,1.58849263807019,1.24906491575546,1859424.5,0.781150015459795,7.67592737667623e-72,1.73644011560774e-69,69.3069306930693,24.7369314324508
TC2N,Lymphoid,1.52228208063561,1.35125418182958,1858182,0.780628037345486,2.44668907278748e-117,7.9948179437383e-115,62.8712871287129,12.70366598778
PIK3R5,Lymphoid,1.32281480632638,1.18232569799731,1853677.5,0.778735682886008,3.39210733522557e-157,1.49061673026447e-154,62.3762376237624,8.62186014935506
CD2,Lymphoid,1.1661094204951,1.15704436674999,1849507,0.776983642865305,0,0,55.940594059406,1.00984385607604
RUNX3,Lymphoid,1.13531166960459,1.1184697428337,1845207.5,0.775177409543398,0,0,55.940594059406,1.56992532247115
DOCK2,Lymphoid,1.4503609305662,1.20651310862867,1844287.5,0.7747909146821,4.92891956273499e-103,1.39583350965127e-100,65.8415841584159,14.1972165648337
APBB1IP,Lymphoid,1.32217574801137,1.13713486951905,1843032,0.77426347522736,1.58271260925752e-106,4.76446344602553e-104,63.3663366336634,13.5692464358452
RNF213,Lymphoid,1.81291035677122,1.09669141197927,1828870,0.76831397498202,1.10318831543425e-43,1.40586641624556e-41,77.2277227722772,52.1045485403938
CD53,Lymphoid,1.12993108749728,1.05331004028999,1826835,0.767459065152951,6.99465476533628e-203,3.93253891667017e-200,57.4257425742574,5.70264765784114
EVL,Lymphoid,1.46768713281084,1.08733596645979,1824757.5,0.766586300941703,1.14230841341348e-53,1.86630739116285e-51,68.8118811881188,33.3587915818058
ITGAL,Lymphoid,1.10887280427897,1.07911466903066,1817717.5,0.763628775046548,0,0,54.4554455445545,2.93618465716225
AOAH,Lymphoid,1.60093682136494,1.40860643855082,1815744.5,0.762799911610306,9.65611476462277e-115,3.10220944173356e-112,59.9009900990099,11.1337406653089
STK4,Lymphoid,1.3961256998483,1.11390988937555,1814190.5,0.762147071377199,4.944826975487e-62,9.31259507881002e-60,64.8514851485149,25.2121520706042
AKNA,Lymphoid,1.20959621623002,1.09271365850547,1813913,0.762030492764144,7.06824080648252e-114,2.25188261893861e-111,58.4158415841584,11.1846571622539
SYNE2,Lymphoid,1.91676108874598,1.05479890175866,1811123.5,0.7608586151385,9.87974947275113e-41,1.1586279205299e-38,77.7227722772277,54.4636795655126
INPP5D,Lymphoid,1.25756165085395,1.02471176416765,1792722,0.753128087757859,2.11633498828106e-83,5.21997438303053e-81,61.8811881188119,15.2410047522064
BCL2,Lymphoid,1.75284693610407,1.3212815546209,1784479,0.749665177821244,4.13728425438158e-49,6.0371188675291e-47,65.3465346534654,31.3560760353021
RASGRP1,Lymphoid,1.07024712615619,1.00917648694628,1784434.5,0.749646483232845,3.70547577377414e-137,1.40261430007088e-134,53.960396039604,7.92600135777325
TMC8,Lymphoid,1.01794585942675,0.987772399316175,1782682,0.748910252532382,0,0,51.4851485148515,2.71554650373388
MYO1F,Lymphoid,1.23033869179568,1.07210130396782,1782590.5,0.748871813097807,4.83305257229928e-106,1.43234444101995e-103,57.4257425742574,10.785811269518
CAMK4,Lymphoid,1.14344584052543,1.12101929473451,1768349.5,0.742889124706768,0,0,50,2.50339443312967
CARD11,Lymphoid,1.07683179153716,1.05245795858851,1761841.5,0.74015509366619,0,0,49.5049504950495,2.46945010183299
PCNX1,Lymphoid,1.63750874860649,0.878308183381228,1761661,0.740079265054815,1.386509617135e-34,1.34196580184021e-32,74.7524752475248,55.3547182620503
ARAP2,Lymphoid,1.24291801500431,1.01353150526232,1758650,0.738814334590282,1.38315849968484e-65,2.78313329481321e-63,58.4158415841584,18.1177868295995
TOX,Lymphoid,1.11800423569389,1.07914498022332,1753612,0.736697855121561,1.77229946139018e-243,1.20994251265014e-240,49.5049504950495,3.40291921249151
PPP2R5C,Lymphoid,1.54295493007347,0.947681861225995,1751223.5,0.73569443884307,2.74010950042812e-35,2.68608016181712e-33,69.3069306930693,47.8954514596063
CCL5,Lymphoid,1.10649219896066,1.09684025951517,1747762,0.734240251927433,0,0,47.5247524752475,1.14562118126273
IKZF3,Lymphoid,0.99176565162811,0.97287744623742,1746982,0.733912571501549,0,0,48.019801980198,2.05363204344874
SCML4,Lymphoid,0.97219368733492,0.965257057296716,1743905,0.732619914231749,0,0,47.029702970297,0.857094365241005
TNFAIP8,Lymphoid,1.28250789988022,1.05090134955095,1742827.5,0.732167253130608,2.93413151737882e-64,5.72320316535253e-62,56.9306930693069,17.3200950441276
HLA-C,Lymphoid,1.79954258710277,1.12906001547121,1738487,0.730343795581188,2.43280573526233e-36,2.44759463328458e-34,68.8118811881188,40.8350305498982
LCP2,Lymphoid,1.06600695568203,0.931243257139697,1734078,0.728491560968724,1.03449234723954e-105,3.01905930742862e-103,52.4752475247525,8.8509843856076
STAT4,Lymphoid,1.44620956839671,0.992890554144839,1733984.5,0.728452281327929,1.21702625482543e-44,1.58799081051983e-42,64.8514851485149,27.7749490835031
SMCHD1,Lymphoid,1.65638818082954,0.834101844617305,1732055.5,0.727641902428532,1.18039802254915e-30,9.70490253765083e-29,73.7623762376238,58.969789545146
STK10,Lymphoid,1.21577805539788,0.967505023796094,1731927,0.727587919178883,1.54770775870034e-55,2.65338185304362e-53,57.4257425742574,20.0441276306857
IL7R,Lymphoid,1.2200913201172,1.2102974750554,1731108,0.727243854731705,0,0,46.039603960396,1.0183299389002
CYTH1,Lymphoid,1.33987430127377,0.908986039674903,1729656,0.726633865015829,1.85387553540476e-38,1.99649339701576e-36,64.8514851485149,34.6826205023761
STK17B,Lymphoid,1.16112409810739,0.963216425570376,1723604,0.72409140099346,7.75735585619798e-71,1.71428596380523e-68,54.4554455445545,13.9511201629328
ATM,Lymphoid,1.55719287238761,0.838979270821394,1722868.5,0.723782415155976,9.60914645547501e-31,7.91739823576003e-29,72.2772277227723,52.9616429056348
KLF12,Lymphoid,1.73816577778032,0.822311823154325,1719778.5,0.722484296545744,2.20385024711668e-29,1.68848494584204e-27,77.2277227722772,58.7236931432451
PREX1,Lymphoid,1.03848048262225,0.873259542258365,1717167.5,0.721387407325254,3.02548284184952e-77,7.18430028116454e-75,52.970297029703,12.1350984385608
TRAF3IP3,Lymphoid,0.891699529953124,0.863368670943349,1715318.5,0.720610636674666,4.81815704990914e-236,3.12208410466231e-233,46.039603960396,3.0040733197556
ZNF831,Lymphoid,0.896379396484904,0.883557910197541,1710521,0.718595192003925,0,0,44.5544554455446,1.3153428377461
CYBA,Lymphoid,1.15141774925437,0.901215062517896,1706109.5,0.716741907133687,1.18164329827342e-49,1.76466425532388e-47,55.940594059406,20.5702647657841
NLRC5,Lymphoid,1.02537107133664,0.853662374852121,1692823,0.711160207161246,1.00837436311284e-62,1.90847328099836e-60,51.4851485148515,14.112355736592
PITPNC1,Lymphoid,1.77520139895136,0.913378779469558,1692560,0.711049720043287,7.0541256956521e-28,5.031460437882e-26,73.7623762376238,51.1456211812627
LINC01138,Lymphoid,1.02842269071229,0.851895306336964,1691915.5,0.710778963588823,4.11018349332441e-54,6.80244264646257e-52,52.4752475247525,17.0400543109301
RHOH,Lymphoid,0.87255935368276,0.8601159418746,1686987,0.708708485410659,0,0,42.5742574257426,1.20502376103191
PCED1B,Lymphoid,1.28751024489861,0.88169143346054,1684697.5,0.707746659340068,2.57768785825378e-39,2.86475536363082e-37,59.4059405940594,25.602511880516
CD226,Lymphoid,0.899646924414479,0.856849422434504,1682558.5,0.706848058787549,4.3197358217726e-138,1.66815980002211e-135,44.5544554455446,5.09164969450102
KAT2B,Lymphoid,1.26625975999761,0.822212563870871,1681849.5,0.706550205682483,1.42312897545399e-30,1.16754600559188e-28,61.3861386138614,38.306177868296
ARHGEF3,Lymphoid,1.39368199482149,0.890143329458052,1675444,0.70385923521069,1.52878746344309e-29,1.18313913997759e-27,62.3762376237624,39.0020366598778
ZFP36L2,Lymphoid,1.49146261204437,0.832955281699963,1674662,0.703530714578586,2.93097519962143e-28,2.15488678570628e-26,67.3267326732673,42.3200950441276
CD44,Lymphoid,1.17894063729214,0.844561144403892,1674538,0.703478621792933,8.58577860608995e-42,1.03546656747453e-39,56.4356435643564,22.1062457569586
WIPF1,Lymphoid,1.3721376446724,0.854070889487131,1674317.5,0.703385989057154,3.14498095169414e-30,2.53127930029934e-28,63.3663366336634,36.9993211133741
CYFIP2,Lymphoid,1.01840925311743,0.876944120011431,1674070.5,0.703282223588958,5.62586690664996e-50,8.53502054397359e-48,50,17.3031228784793
CORO1A,Lymphoid,0.859910212349064,0.835481372895355,1672425,0.702590943921276,6.27671923227205e-246,4.44380098090728e-243,42.0792079207921,2.32518669382213
LCP1,Lymphoid,0.920647887713405,0.845724306856031,1672183,0.70248927896863,4.75224437107975e-123,1.66681701422706e-120,44.5544554455446,5.57535641547861
RESF1,Lymphoid,1.18809716653566,0.824870116799665,1671951.5,0.70239202509864,2.70869770110723e-33,2.46562432883406e-31,58.4158415841584,30.8044806517312
SLC38A1,Lymphoid,1.11749358824792,0.868712233684196,1669881,0.701522201609163,3.54275087616043e-38,3.77278297343982e-36,53.4653465346535,24.6181262729124
NFATC3,Lymphoid,1.29740655660558,0.790750573155775,1667225.5,0.700406617800273,1.20529740017747e-27,8.4705376665781e-26,62.3762376237624,41.7769857433809
FNBP1,Lymphoid,1.54480259002818,0.799176259066103,1666035,0.69990648504769,3.07212539557714e-25,1.97395673946739e-23,69.8019801980198,50.8995247793619
GNG2,Lymphoid,1.10686048899168,0.897751512056012,1664509.5,0.699265617753221,4.06427786164561e-57,7.26081340787726e-55,50,13.7983706720978
KIT,Mast,3.11945644818414,3.09212282954322,316647,0.980656130668673,3.79476940135818e-216,1.6119758775925e-212,96.2962962962963,2.38314240321097
PRKCA,Mast,2.84419061801122,2.29483446293007,314591.5,0.974290244756003,7.90153135642686e-22,3.68394445472629e-19,100,40.3127351785266
SLC24A3,Mast,3.54966638742003,3.2738180444853,314324.5,0.973463345442608,3.37877265683018e-41,2.80812733572336e-38,96.2962962962963,15.5196922819634
IL18R1,Mast,2.95918508359438,2.90130200426585,310067.5,0.960279411445897,7.81952596725831e-100,1.57341209081186e-96,92.5925925925926,5.15929425537252
CPA3,Mast,2.78409145287289,2.77633847758674,304734,0.94376155568563,0,0,88.8888888888889,0.677314156702065
FER,Mast,3.12864033449243,2.05469673327397,304623.5,0.943419337055929,4.07897007137979e-16,1.45741219438244e-13,96.2962962962963,65.7580065222845
BMP2K,Mast,2.95134930165341,2.22780386040968,293529,0.90905965753361,1.92634160845538e-15,6.75651064521631e-13,88.8888888888889,47.5708671293586
NTM,Mast,3.35229345477528,2.84248559461599,289428.5,0.896360404220593,3.24824272546186e-17,1.22954027363497e-14,85.1851851851852,33.9493268667949
BACE2,Mast,2.42840901513709,2.01547155922219,288471.5,0.893396574097302,3.58857364879374e-17,1.34504665850033e-14,85.1851851851852,33.2887365164311
TNIK,Mast,2.56667323640101,2.07894556230252,288144.5,0.892383854713481,1.41594618789214e-16,5.15552749612424e-14,85.1851851851852,35.1618028263233
ARHGAP15,Mast,2.636286952193,2.12352083459149,286517,0.887343485303181,3.55896686946797e-19,1.46304153103903e-16,88.8888888888889,26.5155949494105
HPGD,Mast,2.21565422168012,2.19579870018009,286236,0.886473227973353,2.3795960424089e-180,7.58119469144456e-177,77.7777777777778,1.83125679404633
TPSB2,Mast,2.11115255477961,2.10664298010663,280813,0.869678190608034,0,0,74.0740740740741,0.476628480642194
STXBP5,Mast,2.29205920716348,1.58630832274561,279885,0.866804173518782,2.72778491756289e-12,7.55695254951788e-10,85.1851851851852,51.9859520026758
HPGDS,Mast,2.24172773707862,2.17998692102156,278563,0.862709937967067,5.96255998375321e-73,8.44276410143959e-70,74.0740740740741,4.38999916380968
MS4A2,Mast,1.78285755395769,1.77930779403755,274859,0.851238645619447,0,0,70.3703703703704,0.38464754578142
MCTP2,Mast,2.01935112639757,1.82692652018643,273787.5,0.847920208861759,5.61214156834796e-28,3.35246537967986e-25,74.0740740740741,12.1582072079605
RAB27B,Mast,1.8548234565609,1.82566286556985,273304,0.846422808794245,4.34196784523707e-86,6.38452971889455e-83,70.3703703703704,3.31131365498788
STX3,Mast,2.10414478642806,1.92565835806791,273026.5,0.845563390968525,2.49891177480291e-20,1.06150995624989e-17,74.0740740740741,18.0533489422193
AGAP1,Mast,2.61456373216697,1.45511792676228,272682.5,0.844498022564751,3.24461921890214e-10,7.33994303892591e-08,85.1851851851852,69.1194915962873
PDE7B,Mast,2.32885757845598,1.36574508932161,271622,0.841213652819974,1.51482764449625e-10,3.57489973313185e-08,88.8888888888889,56.4261225855005
ALOX5,Mast,1.8411163481349,1.72861005908186,269885.5,0.835835710281734,2.7633781475184e-36,2.07150411681913e-33,70.3703703703704,8.21975081528556
SAMSN1,Mast,1.70567084490094,1.60933544097412,269763,0.835456327637948,2.9795667389776e-46,2.77833697555738e-43,70.3703703703704,6.19617024834852
MAML3,Mast,2.31577855563294,1.49259999815923,269006.5,0.833113446249996,2.04027517341032e-10,4.72737940331212e-08,85.1851851851852,51.6096663600636
SLC18A2,Mast,1.6333361273435,1.62091563983412,268243,0.830748885853828,3.46157920927317e-178,1.01799719038248e-174,66.6666666666667,1.32954260389665
CDK15,Mast,1.71645212150616,1.69637383827509,267853,0.82954105539606,7.85667170588738e-119,1.87730259992363e-115,66.6666666666667,2.08211388912116
ADAM12,Mast,1.73270695991525,1.67117813769417,265604,0.822575899756266,5.4411055768017e-47,5.20047268266765e-44,66.6666666666667,5.59411322016891
FOXP1,Mast,2.82106510464369,0.989569371649779,261797,0.810785616287749,2.17448668964544e-08,3.71128574249263e-06,92.5925925925926,84.7311648131115
ST8SIA1,Mast,1.72631655127508,1.5119136577588,257793.5,0.798386772088587,7.37225151357632e-17,2.71008218861093e-14,66.6666666666667,16.1886445354963
AC092979.1,Mast,1.44009343479012,1.43562770297354,256784.5,0.795261897904259,0,0,59.2592592592593,0.45154277113471
ACSL4,Mast,2.02121711996728,1.61062877122093,255852,0.792373944309725,4.7530834748751e-10,1.04433985245948e-07,70.3703703703704,33.9242411572874
